Zone,CPC_No_POI,CPC_POI,CPC_Global
1121065.0,0.6950124620849785,0.7673404064081634,0.5651538411021837
1121066.0,0.6537793857680811,0.6926215541382379,0.5264262999008419
1121068.0,0.6689711298791541,0.7069051864392591,0.5928363394523247
1121069.0,0.6863554273708901,0.7322973196437813,0.6186895809456798
1121071.0,0.6256520881390849,0.6312227393526195,0.5893543644200222
1121072.0,0.6638054794358347,0.7565723661752574,0.6178495997615356
1121073.0,0.7823598111314141,0.8353588519236017,0.48207348232016867
1121078.0,0.6625993948537056,0.7184275395680089,0.5774228948410507
1121079.0,0.6652067428275311,0.7053090770548333,0.5696450459209246
1121080.0,0.6495899477804432,0.7659653798265934,0.5943754999381445
1121081.0,0.741043188496672,0.7554905202524779,0.5925024018861691
1121082.0,0.6767922107078054,0.7565367718867353,0.5700269490214999
1121083.0,0.6884789289119919,0.7104089677536581,0.6097445133239233
1122051.0,0.7749739792727642,0.7851364692749552,0.5578384412427092
1122052.0,0.7058221352136123,0.8154812241699132,0.5489977616527605
1122053.0,0.7733669532719936,0.8346848967492202,0.5828273492009883
1122054.0,0.754817227532265,0.7898931439522058,0.5797524049763116
1122055.0,0.7548183571500647,0.7804211747211549,0.5459978485319917
1122056.0,0.6932140456776108,0.7335286720645143,0.5629628579604614
1122057.0,0.7527990568076045,0.7668936702092523,0.5525096403086913
1122058.0,0.7118227672782839,0.8055865819592328,0.5726236433476881
1122059.0,0.7216153139020514,0.7347213549549546,0.540819072819397
1122060.0,0.7900516927072924,0.8140954068222662,0.6034410133970849
1122061.0,0.7574328124302417,0.8161577203915625,0.5651392636601507
1122062.0,0.7549323374191312,0.754128469177753,0.5717957281897029
1122063.0,0.7298629947222801,0.8047062436609996,0.5875711909146724
1122064.0,0.777525632603123,0.7607670213115906,0.5914955782468478
1122065.0,0.7477721820762872,0.8178367820217858,0.587174633225608
1122066.0,0.7546406479959697,0.7927051498210904,0.556484777137652
1122067.0,0.8152542859068115,0.8825968125110915,0.5691492652012209
1122068.0,0.6759594689356959,0.7996074717407696,0.5395520573963991
1123051.0,0.7701211413789303,0.8062245272644056,0.5652368402721952
1123052.0,0.741577081089775,0.7955822931672342,0.5709502506385742
1123053.0,0.7839184130202069,0.7578425680077266,0.5772439108028758
1123058.0,0.7884262018154689,0.7897544829829851,0.5740092733974081
1123059.0,0.7974624725955742,0.793822614604106,0.6119862291931913
1123060.0,0.7782042462780433,0.7947268467117612,0.6108651480824001
1123063.0,0.7770601043916154,0.7703506291588444,0.6055381011903395
1123064.0,0.7269272384686568,0.8329675625274001,0.5811771619214686
1123065.0,0.8226534062394164,0.7190264778030094,0.5737083088990357
1123066.0,0.7492284194517674,0.7054702852400083,0.5855195018379257
1123067.0,0.7203714650009656,0.6970296776086566,0.5920846816844676
1123068.0,0.7784855653511124,0.7671373107415341,0.5798906562036105
1123071.0,0.7274790627301025,0.7816801363184789,0.5817213856335383
1123072.0,0.7500368590112391,0.791548924362857,0.5980477412951467
1123073.0,0.6696164637538026,0.7077608751651412,0.5865524819794007
1123074.0,0.7232054689581601,0.7650325902267363,0.6048070186124341
1123075.0,0.7257662506926357,0.7718055309749707,0.6320210185628247
1123076.0,0.79225000848966,0.8444481425093795,0.5334609603074294
1123077.0,0.7376590168750718,0.7954522232031225,0.5528368067311973
1123078.0,0.7310037144675621,0.7767884994060327,0.5733243870163618
1123079.0,0.7567494610554626,0.7812995774687131,0.626262675483374
1123080.0,0.7041848216831887,0.7734875870900757,0.5897386298375248
1124051.0,0.6491838663918014,0.6223783585938242,0.5371187241281604
1124052.0,0.707655198177906,0.67270372230409,0.6128655483966459
1124053.0,0.7334909667410916,0.7124018236276047,0.6256027545114446
1124054.0,0.7415987535244399,0.7973580126778699,0.6057938859744711
1124056.0,0.7409999987429843,0.7623093175057329,0.6083667168247484
1124057.0,0.7495722752476737,0.7798279696721768,0.6605193239914351
1124058.0,0.7377545537599309,0.7564148390650302,0.6504618187052239
1124059.0,0.7026308513068891,0.7639483053415201,0.6166907969284828
1124060.0,0.7467294210434818,0.7931217351435252,0.6525093215473209
1124061.0,0.7326583364906236,0.7655032655962615,0.6345777611073763
1124062.0,0.7404696433840536,0.719456334240094,0.628140216201233
1124063.0,0.7191645042298225,0.7649143514046475,0.6329629322463027
1124064.0,0.6989836685102866,0.7063761252623583,0.568428088832132
1124065.0,0.7358649927068912,0.7904372327202183,0.6750672385304016
1124066.0,0.7352327150188762,0.7437556629061391,0.6418629334534149
