ORIGIN_SUBZONE,distance_bin,COUNT
1115052.0,22.0,2846.016473052642
1115052.0,23.0,1460.5680530203479
1115052.0,24.0,1269.9293744600086
1115053.0,0.0,85077.09590930621
1115053.0,1.0,106662.7161305961
1115053.0,2.0,48566.648868575554
1115053.0,3.0,26551.83670580053
1115053.0,4.0,21972.647376680747
1115053.0,5.0,19264.819154869718
1115053.0,6.0,13823.1811671887
1115053.0,7.0,6106.758337904386
1115053.0,8.0,5697.186646178085
1115053.0,9.0,7986.37141011721
1115053.0,10.0,3314.7723390844394
1115053.0,11.0,5084.027765804227
1115053.0,12.0,4879.583173765388
1115053.0,13.0,4240.166987186715
1115053.0,14.0,4310.61313194082
1115053.0,15.0,5787.6180520891185
1115053.0,16.0,2868.668966201031
1115053.0,17.0,2447.472813239581
1115053.0,18.0,1665.231637219486
1115053.0,19.0,1773.7451018540519
1115053.0,20.0,1662.704166085161
1115053.0,21.0,510.26508718021853
1115053.0,22.0,1063.2379794307321
1115053.0,23.0,1035.1512074715174
1115053.0,24.0,767.8461351018906
1115053.0,25.0,220.22991732836078
1115054.0,0.0,41075.39284587586
1115054.0,1.0,340538.08451039146
1115054.0,2.0,92037.24865231349
1115054.0,3.0,66845.79569844954
1115054.0,4.0,27322.39930519395
1115054.0,5.0,38760.0944001033
1115054.0,6.0,19457.49549818654
1115054.0,7.0,15598.85398339741
1115054.0,8.0,13287.438339101236
1115054.0,9.0,8132.06250539821
1115054.0,10.0,9140.508576504462
1115054.0,11.0,10964.831180568515
1115054.0,12.0,9331.021291452365
1115054.0,13.0,6631.51778304854
1115054.0,14.0,5600.652847786247
1115054.0,15.0,9302.594487019358
1115054.0,16.0,5508.2275478944475
1115054.0,17.0,3960.93580946042
1115054.0,18.0,4451.103680298171
1115054.0,19.0,2064.647158309987
1115054.0,20.0,3723.243588791242
1115054.0,21.0,2108.965530015347
1115054.0,22.0,1250.015840097075
1115054.0,23.0,1571.4010259894837
1115054.0,24.0,816.2614990231539
1115054.0,25.0,136.59346868115574
1115057.0,0.0,107167.17373137461
1115057.0,1.0,114225.48215593428
1115057.0,2.0,73646.9539997573
1115057.0,3.0,43394.00797669097
1115057.0,4.0,38318.30794943066
1115057.0,5.0,14634.577500386133
1115057.0,6.0,18675.471859660705
1115057.0,7.0,9667.503653354821
1115057.0,8.0,15101.048347131184
1115057.0,9.0,7390.229962243443
1115057.0,10.0,7329.406579825126
1115057.0,11.0,8687.202334954489
1115057.0,12.0,5035.941545742464
1115057.0,13.0,3850.0546952851582
1115057.0,14.0,5954.206411789024
1115057.0,15.0,6488.8620773264865
1115057.0,16.0,4626.339461199154
1115057.0,17.0,5089.147888967126
1115057.0,18.0,5407.780839355495
1115057.0,19.0,3229.907732113348
1115057.0,20.0,3035.230259292492
1115057.0,21.0,1934.539832542032
1115057.0,22.0,1684.7846010847222
1115057.0,23.0,1981.2658242764116
1115057.0,24.0,1084.9767099429998
1115057.0,25.0,1521.8861502486347
1115057.0,26.0,612.7580656297788
1115057.0,27.0,620.3494868665375
1115057.0,28.0,64.0407701296565
1115058.0,0.0,25610.305349466653
1115058.0,1.0,144734.89046429182
1115058.0,2.0,43131.25961742871
1115058.0,3.0,18744.884773010832
1115058.0,4.0,15928.394962603472
1115058.0,5.0,16702.362439776218
1115058.0,6.0,8290.032793968474
1115058.0,7.0,13613.780661044639
1115058.0,8.0,3204.7233668276417
1115058.0,9.0,4788.71706628185
1115058.0,10.0,5344.920025737851
1115058.0,11.0,2343.1623669750657
1115058.0,12.0,4714.477140910933
1115058.0,13.0,3899.4572820116186
1115058.0,14.0,2822.902603342505
1115058.0,15.0,4071.3478219896797
1115058.0,16.0,4381.801144107863
1115058.0,17.0,1912.7305715567556
1115058.0,18.0,2814.2893145852604
1115058.0,19.0,1922.604583883572
1115058.0,20.0,1483.1272137702806
1115058.0,21.0,1305.45409443357
1115058.0,22.0,979.9491727435671
1115058.0,23.0,1317.0390235579994
1115058.0,24.0,1183.5627706337557
1115058.0,25.0,362.4968035184406
1115058.0,26.0,379.63075860736274
1115058.0,27.0,14.32
1115059.0,0.0,50741.08730081328
1115059.0,1.0,76671.1688644108
1115059.0,2.0,48852.21815425307
1115059.0,3.0,21614.65101207453
1115059.0,4.0,30977.398293679507
1115059.0,5.0,6530.4842615864145
1115059.0,6.0,10878.28812451392
1115059.0,7.0,8329.717439975057
1115059.0,8.0,9311.549406485905
1115059.0,9.0,3091.884346035784
1115059.0,10.0,5173.340127450076
1115059.0,11.0,2568.3487905294387
1115059.0,12.0,4248.781367032269
1115059.0,13.0,3136.4845296921803
1115059.0,14.0,1678.6931426442425
1115059.0,15.0,3937.6736907623877
1115059.0,16.0,2497.2787670943103
1115059.0,17.0,1889.7957167333932
1115059.0,18.0,3645.179893613645
1115059.0,19.0,2108.5629883561223
1115059.0,20.0,1840.2605125573891
1115059.0,21.0,1943.3409457353844
1115059.0,22.0,967.9410078199895
1115059.0,23.0,1174.663847118905
1115059.0,24.0,793.7619068292995
1115059.0,25.0,510.0458878926609
1115059.0,26.0,714.003683394467
1115059.0,27.0,331.0790336372904
1115059.0,28.0,395.5146469393607
1115060.0,0.0,48291.086191726215
1115060.0,1.0,84651.3553182029
1115060.0,2.0,22534.91138040829
1115060.0,3.0,26942.138526969724
1115060.0,4.0,13075.517192614316
1115060.0,5.0,10054.848896446527
1115060.0,6.0,10561.808203536919
1115060.0,7.0,9321.258939573849
1115060.0,8.0,4236.588891136814
1115060.0,9.0,3205.9106466724315
1115060.0,10.0,3558.53390036751
1115060.0,11.0,3189.5764048636297
1115060.0,12.0,2991.4530731962295
1115060.0,13.0,2197.798450271701
1115060.0,14.0,3502.7580949127146
1115060.0,15.0,2276.8357245453867
1115060.0,16.0,1823.4542855559541
1115060.0,17.0,2447.8759498653635
1115060.0,18.0,1944.33296406549
1115060.0,19.0,1499.0917923624368
1115060.0,20.0,986.2099134095267
1115060.0,21.0,710.2298711244954
1115060.0,22.0,1168.667293373965
1115060.0,23.0,1264.9516650933786
1115060.0,24.0,506.0614489397969
1115060.0,25.0,1372.2824212538032
1115060.0,26.0,95.10631866406898
1115060.0,27.0,270.8393687300788
1115061.0,0.0,47380.34033590409
1115061.0,1.0,95148.5808785893
1115061.0,2.0,35375.158948513206
1115061.0,3.0,35136.29257686532
1115061.0,4.0,16376.227150915372
1115061.0,5.0,9222.64079846147
1115061.0,6.0,6143.85466209951
1115061.0,7.0,5154.090469878011
1115061.0,8.0,11236.802213786248
1115061.0,9.0,2768.69516669416
1115061.0,10.0,4994.316549862499
1115061.0,11.0,3199.4484099465917
1115061.0,12.0,4131.141167782523
1115061.0,13.0,3348.833470159518
1115061.0,14.0,4475.203218056203
1115061.0,15.0,4157.5521452391795
1115061.0,16.0,2060.384017332053
1115061.0,17.0,1431.2468622965023
1115061.0,18.0,3581.7730582224776
1115061.0,19.0,1726.7181994064285
1115061.0,20.0,2092.471005298684
1115061.0,21.0,1382.1589142690757
1115061.0,22.0,911.7245211337928
1115061.0,23.0,1114.9359937545264
1115061.0,24.0,460.15415621925365
1115061.0,25.0,506.8653171028138
1115061.0,26.0,661.4103415229486
1115061.0,27.0,324.2804320769249
1115061.0,28.0,204.63776528563335
1115062.0,0.0,51067.36987948486
1115062.0,1.0,38733.16710714031
1115062.0,2.0,25632.58766983038
1115062.0,3.0,10732.328136469949
1115062.0,4.0,8238.69943134369
1115062.0,5.0,8857.233666554208
1115062.0,6.0,5278.452075946062
1115062.0,7.0,4142.077748282592
1115062.0,8.0,2737.351714668871
1115062.0,9.0,913.9314404271652
1115062.0,10.0,1755.8324706362544
1115062.0,11.0,1511.6276573552293
1115062.0,12.0,1318.0097581295079
1115062.0,13.0,1255.7816494070742
1115062.0,14.0,1619.4967257482117
1115062.0,15.0,1773.1390929192055
1115062.0,16.0,1461.8651172090042
1115062.0,17.0,1030.9198446228552
1115062.0,18.0,967.437001076328
1115062.0,19.0,1094.6864004687923
1115062.0,20.0,592.8632389143517
1115062.0,21.0,476.28804554361096
1115062.0,22.0,629.0523303332018
1115062.0,23.0,471.62607329500344
1115062.0,24.0,679.1787873286921
1115062.0,25.0,323.6142886828429
1115062.0,26.0,92.49675299117428
1115062.0,27.0,65.80237635491171
1115063.0,0.0,23705.97946333136
1115063.0,1.0,166860.2824260263
1115063.0,2.0,79037.15706675906
1115063.0,3.0,52195.072774798566
1115063.0,4.0,21470.18324261096
1115063.0,5.0,26440.4065117424
1115063.0,6.0,20385.86195848734
1115063.0,7.0,9478.135569603255
1115063.0,8.0,15802.899672663729
1115063.0,9.0,6510.8341555606075
1115063.0,10.0,6164.107674286782
1115063.0,11.0,4633.024912243531
1115063.0,12.0,7031.216895086616
1115063.0,13.0,4109.395025516436
1115063.0,14.0,3337.7290096818856
1115063.0,15.0,6433.723346192058
1115063.0,16.0,5082.624025559553
1115063.0,17.0,4158.335888745531
1115063.0,18.0,5419.52987319699
1115063.0,19.0,2521.3518808324206
1115063.0,20.0,3400.3049938893787
1115063.0,21.0,2133.559560926771
1115063.0,22.0,1975.4333114845394
1115063.0,23.0,1989.873475856137
1115063.0,24.0,1760.2686718757118
1115063.0,25.0,930.6434096392567
1115063.0,26.0,949.9008007660389
1115063.0,27.0,651.0824397305204
1115063.0,28.0,60.07393999204824
1115064.0,0.0,90056.56634515154
1115064.0,1.0,237121.99127202417
1115064.0,2.0,70786.32830730193
1115064.0,3.0,26965.24664462727
1115064.0,4.0,27859.79079992145
1115064.0,5.0,8498.199470375808
1115064.0,6.0,21868.763727616686
1115064.0,7.0,8270.588767378358
1115064.0,8.0,7529.677195486374
1115064.0,9.0,7221.328758161765
1115064.0,10.0,4042.2422183699496
1115064.0,11.0,4489.686193509859
1115064.0,12.0,4406.250809122689
1115064.0,13.0,5700.22139267058
1115064.0,14.0,3804.4587983750366
1115064.0,15.0,5879.026093496055
1115064.0,16.0,3088.389439181984
1115064.0,17.0,2366.284308911704
1115064.0,18.0,2354.7509403218205
1115064.0,19.0,1561.316478448621
1115064.0,20.0,1451.7779847816932
1115064.0,21.0,1301.578712669738
1115064.0,22.0,1551.0171189769546
1115064.0,23.0,923.1560166713444
1115064.0,24.0,490.51556794138503
1115064.0,25.0,470.76282710072735
1115065.0,0.0,126921.64586909382
1115065.0,1.0,129583.25520200853
1115065.0,2.0,63960.269516307344
1115065.0,3.0,45257.34954770058
1115065.0,4.0,29841.605770331757
1115065.0,5.0,16063.940158669517
1115065.0,6.0,6054.481177097723
1115065.0,7.0,14023.334319858262
1115065.0,8.0,8852.77701713285
1115065.0,9.0,6813.59017373422
1115065.0,10.0,7109.820974684683
1115065.0,11.0,7817.391718073425
1115065.0,12.0,5302.883265105853
1115065.0,13.0,4282.426914625624
1115065.0,14.0,5999.774939976523
1115065.0,15.0,4471.862008856571
1115065.0,16.0,3565.2810003674913
1115065.0,17.0,2553.8154523203257
1115065.0,18.0,1880.7707664888026
1115065.0,19.0,2075.7439204636867
1115065.0,20.0,2002.720596092884
1115065.0,21.0,1528.3569743888459
1115065.0,22.0,759.9090333084969
1115065.0,23.0,340.20806039248276
1115065.0,24.0,457.35145112671165
1115066.0,0.0,32220.212689155174
1115066.0,1.0,275537.7257020135
1115066.0,2.0,315347.7398870848
1115066.0,3.0,139317.26346523664
1115066.0,4.0,81123.90608281443
1115066.0,5.0,66783.60322771734
1115066.0,6.0,60598.940217886346
1115066.0,7.0,41240.98510848321
1115066.0,8.0,28161.65210442892
1115066.0,9.0,14996.847168757746
1115066.0,10.0,17703.447505947326
1115066.0,11.0,17883.3679720704
1115066.0,12.0,7592.933719896142
1115066.0,13.0,17934.39447634896
1115066.0,14.0,11595.71706808559
1115066.0,15.0,19632.020310113177
1115066.0,16.0,16661.159649446246
1115066.0,17.0,14566.229339118994
1115066.0,18.0,8937.906341389982
1115066.0,19.0,9127.77313241179
1115066.0,20.0,5561.094331283976
1115066.0,21.0,5566.5465219067455
1115066.0,22.0,4123.384295095305
1115066.0,23.0,4477.411222295003
1115066.0,24.0,4018.544750151811
1115066.0,25.0,2711.133436055829
1115066.0,26.0,1684.5114440903371
1115066.0,27.0,1024.5379398498449
1115069.0,0.0,146850.89916052655
1115069.0,1.0,202231.5187271242
1115069.0,2.0,116823.78690279479
1115069.0,3.0,56475.9187828419
1115069.0,4.0,29468.897836509106
1115069.0,5.0,25274.136021952407
1115069.0,6.0,16456.68281534526
1115069.0,7.0,15040.807753410509
1115069.0,8.0,13873.911562964186
1115069.0,9.0,8220.330433693138
1115069.0,10.0,8262.619323953899
1115069.0,11.0,9517.984865720704
1115069.0,12.0,10603.026356326902
1115069.0,13.0,8602.408515671297
1115069.0,14.0,9238.809575024177
1115069.0,15.0,5211.4652257260805
1115069.0,16.0,6225.202565941387
1115069.0,17.0,3702.55950417876
1115069.0,18.0,2812.610241912715
1115069.0,19.0,2987.5060013698567
1115069.0,20.0,2996.956976387382
1115069.0,21.0,2107.7469010515956
1115069.0,22.0,2332.0196632662232
1115069.0,23.0,1225.8368148471848
1115069.0,24.0,952.3941944056244
1115070.0,0.0,65529.26609157058
1115070.0,1.0,192066.63337277225
1115070.0,2.0,185396.0858198453
1115070.0,3.0,77038.73464139867
1115070.0,4.0,44694.01364083103
1115070.0,5.0,35658.52875740718
1115070.0,6.0,9052.992772823673
1115070.0,7.0,20158.45211894853
1115070.0,8.0,14180.280931368716
1115070.0,9.0,15705.974412473099
1115070.0,10.0,4714.171755871422
1115070.0,11.0,11351.998028375343
1115070.0,12.0,9061.689543527875
1115070.0,13.0,15403.931146485269
1115070.0,14.0,7471.800346758025
1115070.0,15.0,10182.30549357833
1115070.0,16.0,5619.325631605209
1115070.0,17.0,6372.5897062402455
1115070.0,18.0,2343.827819797126
1115070.0,19.0,3559.3782965297605
1115070.0,20.0,3187.8989191351975
1115070.0,21.0,3152.1825185311186
1115070.0,22.0,1843.3041896788422
1115070.0,23.0,1767.0545918918044
1115070.0,24.0,1074.258611647975
1115070.0,25.0,593.6518818199912
1115071.0,1.0,518440.77097303135
1115071.0,2.0,178305.70256503738
1115071.0,3.0,79200.43759489125
1115071.0,4.0,117185.15345509848
1115071.0,5.0,49823.82486312528
1115071.0,6.0,36840.4019127455
1115071.0,7.0,27354.426266132505
1115071.0,8.0,23752.70703486927
1115071.0,9.0,14563.932406660177
1115071.0,10.0,17714.688522186898
1115071.0,11.0,15004.617770148288
1115071.0,12.0,12957.150543215506
1115071.0,13.0,9348.013385638582
1115071.0,14.0,12104.951623871286
1115071.0,15.0,9692.697465564599
1115071.0,16.0,7574.11974678616
1115071.0,17.0,6754.884291679011
1115071.0,18.0,5357.10869527305
1115071.0,19.0,5715.928335504827
1115071.0,20.0,3409.387172617599
1115071.0,21.0,3685.5872977476974
1115071.0,22.0,1008.0887679486067
1115071.0,23.0,1256.7909030220508
1115071.0,24.0,259.8844963649558
1115072.0,0.0,73694.80323466394
1115072.0,1.0,404103.30661705206
1115072.0,2.0,275128.66792415414
1115072.0,3.0,92525.17586126458
1115072.0,4.0,68345.72683690935
1115072.0,5.0,51009.76131435396
1115072.0,6.0,55596.94897954936
1115072.0,7.0,32678.983674364295
1115072.0,8.0,21996.116684907014
1115072.0,9.0,23066.59086606582
1115072.0,10.0,9037.949233130606
1115072.0,11.0,23394.458880798808
1115072.0,12.0,18004.369662952427
1115072.0,13.0,14540.950142935179
1115072.0,14.0,18357.908049785834
1115072.0,15.0,19752.054242541795
1115072.0,16.0,8576.648575933112
1115072.0,17.0,10235.115659396028
1115072.0,18.0,8233.817658987067
1115072.0,19.0,6446.645101598172
1115072.0,20.0,4771.746911459047
1115072.0,21.0,6263.565846173545
1115072.0,22.0,4246.90378518524
1115072.0,23.0,4526.156846458005
1115072.0,24.0,1634.5853004029193
1115072.0,25.0,1614.7801493654458
1115072.0,26.0,151.4288758230994
1116051.0,1.0,292230.04765274184
1116051.0,2.0,190454.98623321496
1116051.0,3.0,68101.00768114909
1116051.0,4.0,104162.17200647098
1116051.0,5.0,71329.71607503497
1116051.0,6.0,23874.720320040928
1116051.0,7.0,48715.8231823934
1116051.0,8.0,30131.415579834018
1116051.0,9.0,14818.141453654405
1116051.0,10.0,15585.74937028691
1116051.0,11.0,14661.461197073962
1116051.0,12.0,13804.095689108579
1116051.0,13.0,8151.193162213582
1116051.0,14.0,18964.235046198854
1116051.0,15.0,16752.67591603615
1116051.0,16.0,11327.417255382596
1116051.0,17.0,7311.1767734378645
1116051.0,18.0,5382.055432880068
1116051.0,19.0,5899.1830005579095
1116051.0,20.0,4651.242946023979
1116051.0,21.0,3158.3193954832195
1116051.0,22.0,3512.984742655209
1116051.0,23.0,1748.4154372576136
1116051.0,24.0,957.832986579579
1116051.0,25.0,17.058998816179127
1116052.0,0.0,95630.21148617822
1116052.0,1.0,288913.3614852277
1116052.0,2.0,142610.20935995664
1116052.0,3.0,74796.83669427845
1116052.0,4.0,32727.929320272906
1116052.0,5.0,71363.91886551885
1116052.0,6.0,41085.6639959228
1116052.0,7.0,23170.88269461271
1116052.0,8.0,20308.03885208424
1116052.0,9.0,18664.800727970287
1116052.0,10.0,17822.156266805916
1116052.0,11.0,15915.24141732366
1116052.0,12.0,11123.065695086127
1116052.0,13.0,10790.479147308304
1116052.0,14.0,11404.109968842586
1116052.0,15.0,14675.184501358308
1116052.0,16.0,15743.693474129643
1116052.0,17.0,12157.368902812523
1116052.0,18.0,8240.648333190644
1116052.0,19.0,6135.040639709246
1116052.0,20.0,5972.2672142178635
1116052.0,21.0,4610.601207563116
1116052.0,22.0,4250.472221926103
1116052.0,23.0,1506.9322574279795
1116052.0,24.0,2615.81705413688
1116052.0,25.0,1584.355554610899
1116052.0,26.0,495.2547318184512
1116053.0,0.0,38857.703547471945
1116053.0,1.0,172036.84358885733
1116053.0,2.0,87866.74756791728
1116053.0,3.0,48745.132762318135
1116053.0,4.0,23486.435054791084
1116053.0,5.0,31313.71118312537
1116053.0,6.0,20248.8881317705
1116053.0,7.0,16448.038365436933
1116053.0,8.0,8430.320282180051
1116053.0,9.0,7359.106894036273
1116053.0,10.0,9963.8974187639
1116053.0,11.0,8484.875759039614
1116053.0,12.0,6394.39211507453
1116053.0,13.0,7240.045066759326
1116053.0,14.0,5729.238989513917
1116053.0,15.0,6859.904108675769
1116053.0,16.0,8562.926849425476
1116053.0,17.0,5805.307700596991
1116053.0,18.0,4430.065484071577
1116053.0,19.0,2212.855221187317
1116053.0,20.0,1684.02346201261
1116053.0,21.0,2680.3392055824097
1116053.0,22.0,2011.2211474782885
1116053.0,23.0,1031.869438401714
1116053.0,24.0,846.2490420751624
1116053.0,25.0,650.6820736401762
1116053.0,26.0,39.15938001682113
1116054.0,1.0,603689.2373434514
1116054.0,2.0,358938.266331435
1116054.0,3.0,129499.3461322129
1116054.0,4.0,239771.80354852954
1116054.0,5.0,40282.27509429064
1116054.0,6.0,56910.9235905222
1116054.0,7.0,26251.35844361792
1116054.0,8.0,50083.38210299915
1116054.0,9.0,40045.18993183916
1116054.0,10.0,20167.04350576692
1116054.0,11.0,26088.189294815646
1116054.0,12.0,27157.413268879918
1116054.0,13.0,16444.89487499434
1116054.0,14.0,16320.637305972266
1116054.0,15.0,17680.276223846322
1116054.0,16.0,22511.168401437048
1116054.0,17.0,21086.423494569517
1116054.0,18.0,16987.72649137601
1116054.0,19.0,10495.493037279428
1116054.0,20.0,10031.228093947502
1116054.0,21.0,9968.152539019793
1116054.0,22.0,9338.677680807954
1116054.0,23.0,4587.930674175777
1116054.0,24.0,4674.290467767599
1116054.0,25.0,4031.7768112885724
1116054.0,26.0,4119.410019782424
1116054.0,27.0,1224.0761945463569
1116055.0,0.0,41750.96244182179
1116055.0,1.0,283020.0158786974
1116055.0,2.0,146858.4523793642
1116055.0,3.0,59116.544727933564
1116055.0,4.0,40904.753670182065
1116055.0,5.0,39759.2479919745
1116055.0,6.0,20219.656541074844
1116055.0,7.0,30526.818437555008
1116055.0,8.0,17920.21506741024
1116055.0,9.0,15058.54876331509
1116055.0,10.0,11213.76980114421
1116055.0,11.0,12558.170764537714
1116055.0,12.0,7911.748497239507
1116055.0,13.0,15413.909286610073
1116055.0,14.0,9261.318276597192
1116055.0,15.0,9254.260967145423
1116055.0,16.0,9726.007693066796
1116055.0,17.0,10753.212219211231
1116055.0,18.0,8065.565919925312
1116055.0,19.0,6572.819567237968
1116055.0,20.0,4179.107134385975
1116055.0,21.0,3933.422516524738
1116055.0,22.0,2516.4718532856555
1116055.0,23.0,3004.3025223203626
1116055.0,24.0,2358.147156032264
1116055.0,25.0,882.4948498866784
1116055.0,26.0,1410.0181420998733
1116055.0,27.0,261.1011884694666
1116057.0,0.0,84566.24522506085
1116057.0,1.0,70246.5314249579
1116057.0,2.0,48419.0114256188
1116057.0,3.0,23808.432945365366
1116057.0,4.0,21058.801818470252
1116057.0,5.0,9150.777711001518
1116057.0,6.0,18176.29917382828
1116057.0,7.0,6359.031480768387
1116057.0,8.0,7028.765773581841
1116057.0,9.0,5217.599516276538
1116057.0,10.0,4556.757269198966
1116057.0,11.0,5090.889376053238
1116057.0,12.0,5424.744023284198
1116057.0,13.0,3925.9872906302644
1116057.0,14.0,4351.309572079199
1116057.0,15.0,3544.8500078324755
1116057.0,16.0,5256.810782258582
1116057.0,17.0,2769.065981239917
1116057.0,18.0,2868.3553037792576
1116057.0,19.0,2407.9823761338253
1116057.0,20.0,1169.649684019018
1116057.0,21.0,1353.347293744444
1116057.0,22.0,1124.275247330969
1116057.0,23.0,1681.1798623397776
1116057.0,24.0,858.7202769900476
1116057.0,25.0,639.5268138206072
1116057.0,26.0,94.04181507648408
1116058.0,0.0,87338.71939110282
1116058.0,1.0,212351.94129174374
1116058.0,2.0,75346.0697164927
1116058.0,3.0,79834.73571750146
1116058.0,4.0,20613.91719847408
1116058.0,5.0,27044.81088214629
1116058.0,6.0,13694.09979295515
1116058.0,7.0,9419.539556531783
1116058.0,8.0,16458.581519784067
1116058.0,9.0,10341.52926792878
1116058.0,10.0,7408.6250777442765
1116058.0,11.0,8568.105028791113
1116058.0,12.0,6667.11140112391
1116058.0,13.0,3660.4490827985715
1116058.0,14.0,9129.02024571726
1116058.0,15.0,6349.940340149477
1116058.0,16.0,5296.305639020833
1116058.0,17.0,4658.741364134486
1116058.0,18.0,5117.62171848889
1116058.0,19.0,4436.0333961831775
1116058.0,20.0,3412.495882416486
1116058.0,21.0,2912.310336646707
1116058.0,22.0,1816.7791669584826
1116058.0,23.0,2838.5774361462804
1116058.0,24.0,1697.4250084048751
1116058.0,25.0,978.1423436006087
1116058.0,26.0,906.1288802873258
1116058.0,27.0,866.8316790607552
1116058.0,28.0,161.54062547436055
1116059.0,0.0,104108.82927657707
1116059.0,1.0,144037.97847401508
1116059.0,2.0,63791.23772086888
1116059.0,3.0,30027.994989427127
1116059.0,4.0,31145.022929122224
1116059.0,5.0,16715.513166502496
1116059.0,6.0,23330.69201365351
1116059.0,7.0,12444.446145490885
1116059.0,8.0,8619.384215399803
1116059.0,9.0,8942.89359653156
1116059.0,10.0,7646.581850389586
1116059.0,11.0,4307.782211234909
1116059.0,12.0,7033.284434766105
1116059.0,13.0,6466.225357569865
1116059.0,14.0,4945.9345826049675
1116059.0,15.0,5748.62618004666
1116059.0,16.0,6278.339913634269
1116059.0,17.0,3449.8602394203485
1116059.0,18.0,3695.538340040331
1116059.0,19.0,1928.3237631003578
1116059.0,20.0,2869.19007675525
1116059.0,21.0,1736.4320188367315
1116059.0,22.0,1551.6148434082427
1116059.0,23.0,1740.5096257132177
1116059.0,24.0,483.92191931661154
1116059.0,25.0,666.4680260011814
1116059.0,26.0,28.98
1116061.0,0.0,86593.61577341767
1116061.0,1.0,237437.82546137724
1116061.0,2.0,171678.5465434181
1116061.0,3.0,46672.7180660314
1116061.0,4.0,39037.47491040299
1116061.0,5.0,31590.297769333232
1116061.0,6.0,28013.931564016355
1116061.0,7.0,22531.049510131466
1116061.0,8.0,20322.584021418137
1116061.0,9.0,13328.81146655477
1116061.0,10.0,13276.448490756437
1116061.0,11.0,10886.697848556385
1116061.0,12.0,10474.229402529974
1116061.0,13.0,8953.775593394801
1116061.0,14.0,7192.292080809748
1116061.0,15.0,7038.840341390721
1116061.0,16.0,8965.580804016026
1116061.0,17.0,9037.024364112067
1116061.0,18.0,7729.753572156185
1116061.0,19.0,4310.683914817804
1116061.0,20.0,3414.28011326478
1116061.0,21.0,3282.5886464407395
1116061.0,22.0,2164.6614524537795
1116061.0,23.0,2581.2501233784583
1116061.0,24.0,1914.1063753118576
1116061.0,25.0,770.3518454653935
1116061.0,26.0,1312.947333276956
1116061.0,27.0,125.25494529080407
1116063.0,0.0,207343.87542511764
1116063.0,1.0,180352.27192641227
1116063.0,2.0,184364.0385023983
1116063.0,3.0,37997.93202467727
1116063.0,4.0,74711.88122730762
1116063.0,5.0,47015.435387928155
1116063.0,6.0,35951.496768843346
1116063.0,7.0,33029.10651504403
1116063.0,8.0,20951.841277428575
1116063.0,9.0,13366.607286635826
1116063.0,10.0,17100.51553982274
1116063.0,11.0,13209.294040668574
1116063.0,12.0,9704.849185284345
1116063.0,13.0,15490.71019659085
1116063.0,14.0,11360.119231667059
1116063.0,15.0,12924.066955782968
1116063.0,16.0,15790.051632965578
1116063.0,17.0,8012.485479376224
1116063.0,18.0,8007.828389176464
1116063.0,19.0,6301.220139446206
1116063.0,20.0,4220.108004751866
1116063.0,21.0,3977.600319296573
1116063.0,22.0,4089.433242850404
1116063.0,23.0,3203.221967101683
1116063.0,24.0,3592.4718635582967
1116063.0,25.0,965.6769557898137
1116063.0,26.0,1459.8015248695096
1116063.0,27.0,63.64534671440581
1116064.0,1.0,495460.6830010817
1116064.0,2.0,466469.79373529856
1116064.0,3.0,222655.4112945315
1116064.0,4.0,181491.57870202282
1116064.0,5.0,50026.87333866991
1116064.0,6.0,60045.203501469776
1116064.0,7.0,80443.4029426786
1116064.0,8.0,56070.14179785567
1116064.0,9.0,77276.02109021894
1116064.0,10.0,37972.53961170779
1116064.0,11.0,46968.98441546089
1116064.0,12.0,40170.28932434948
1116064.0,13.0,36507.9508741646
1116064.0,14.0,24244.949786548164
1116064.0,15.0,16502.071819422086
1116064.0,16.0,26234.34313717345
1116064.0,17.0,25716.544795258083
1116064.0,18.0,32765.074126282
1116064.0,19.0,23832.39537088456
1116064.0,20.0,25859.90538314146
1116064.0,21.0,15184.807990016296
1116064.0,22.0,13714.98749580158
1116064.0,23.0,11432.066482558304
1116064.0,24.0,10238.982575445689
1116064.0,25.0,6275.010047504404
1116064.0,26.0,5997.477151240384
1116064.0,27.0,4776.610644012798
1116064.0,28.0,2358.5943631340465
1116064.0,29.0,591.35995903446
1116065.0,0.0,20849.93862968724
1116065.0,1.0,167184.36482688237
1116065.0,2.0,50576.67734704339
1116065.0,3.0,48409.33758196816
1116065.0,4.0,36701.422112342014
1116065.0,5.0,23214.21527429064
1116065.0,6.0,17186.57444004174
1116065.0,7.0,24682.743932012498
1116065.0,8.0,8845.32836681244
1116065.0,9.0,9011.704901650937
1116065.0,10.0,13986.959062505033
1116065.0,11.0,6268.3165379735765
1116065.0,12.0,8713.211871690532
1116065.0,13.0,5754.583521201658
1116065.0,14.0,5635.274552204591
1116065.0,15.0,6867.4785274427
1116065.0,16.0,7352.067986741188
1116065.0,17.0,7075.913629081755
1116065.0,18.0,5525.53401135919
1116065.0,19.0,4147.326226784923
1116065.0,20.0,3221.5765929849013
1116065.0,21.0,2057.7140153361083
1116065.0,22.0,2589.1522749541764
1116065.0,23.0,1866.201073877912
1116065.0,24.0,1080.2469957025023
1116065.0,25.0,1403.4981865095997
1116065.0,26.0,596.3004980173328
1116065.0,27.0,361.93399046516043
1116066.0,0.0,78225.72446089247
1116066.0,1.0,116313.05904893223
1116066.0,2.0,54427.334042366005
