ORIGIN_ZONE,DEST_SUBZONE,T_hat_ij
OTSZ02,SESZ03,0.06999777569665756
OTSZ02,BKSZ03,0.016997701863780863
OTSZ02,SESZ02,0.02951729615146469
OTSZ02,BPSZ03,0.007806814523843207
OTSZ02,PLSZ01,0.002142156707755557
OTSZ02,JESZ09,0.0010703171205542522
OTSZ02,YSSZ05,0.015897524041729737
OTSZ02,JESZ01,0.0091578486752071
OTSZ02,YSSZ07,0.005188921373178624
OTSZ02,TMSZ04,0.026619576396760436
OTSZ02,BPSZ02,0.01031415172170506
OTSZ02,TMSZ01,0.022542752342913194
OTSZ02,JWSZ04,0.02333289536182828
OTSZ02,BPSZ01,0.011988349550815946
OTSZ02,CKSZ01,0.011008380826748265
OTSZ02,TMSZ02,0.055027497398113225
OTSZ02,SLSZ01,0.0066813259183960815
OTSZ02,PGSZ04,0.020889904764896487
OTSZ02,PGSZ03,0.021909848411238206
OTSZ02,CKSZ02,0.012258920338826222
OTSZ02,SLSZ04,0.0017331643748289816
OTSZ02,YSSZ04,0.011403643361399332
OTSZ02,YSSZ08,0.010657067686341965
OTSZ02,TMSZ05,0.025817615237086665
OTSZ02,JWSZ03,0.019891997087062987
OTSZ02,BLSZ02,0.002850331407133021
OTSZ02,PRSZ01,0.0012562680075583377
OTSZ02,JWSZ05,0.00200846327530362
OTSZ02,CKSZ03,0.012841966707575371
OTSZ02,PRSZ02,0.013093937233155432
OTSZ02,THSZ01,0.03189030181454034
OTSZ02,BLSZ01,0.0030890689224057034
OTSZ02,PRSZ03,0.04300550855963068
OTSZ02,PGSZ05,0.021601367323192976
OTSZ02,PGSZ02,0.035576309436058044
OTSZ02,CKSZ04,0.005714673970522337
OTSZ02,SKSZ03,0.0039290604472563655
OTSZ02,BLSZ03,0.0006925667913215389
OTSZ02,YSSZ01,0.009900617131726838
OTSZ02,WISZ01,0.0029836092491419518
OTSZ02,MDSZ03,0.00313182786243805
OTSZ02,JWSZ02,0.008302302834951227
OTSZ02,CKSZ05,0.011973542602275263
OTSZ02,YSSZ03,0.021043467200053366
OTSZ02,SLSZ03,7.475652717069197e-05
OTSZ02,PGSZ06,0.002316053072980282
OTSZ02,WISZ03,7.466627983640994e-05
OTSZ02,MDSZ02,0.001940334766016434
OTSZ02,MDSZ01,0.0006712110811184587
OTSZ02,PRSZ05,0.010337628523052787
OTSZ02,SLSZ02,7.417561824199545e-05
OTSZ02,PRSZ08,0.005703156587785864
OTSZ02,YSSZ09,0.017157576456158185
OTSZ02,PGSZ01,0.023394307080230377
OTSZ02,PGSZ07,0.0012311702806877605
OTSZ02,PRSZ04,0.012269061518818522
OTSZ02,CKSZ06,0.00789771794858552
OTSZ02,JWSZ09,0.027037647670525237
OTSZ02,JWSZ06,0.00536233298240682
OTSZ02,SMSZ03,7.045743467175766e-05
OTSZ02,JWSZ01,0.004574199744680251
OTSZ02,BLSZ04,0.0008432775139637764
OTSZ02,WDSZ04,0.014139776198981513
OTSZ02,YSSZ02,0.006405430019979972
